city;city_ascii;state_id;state_name;county_fips;county_name;lat;lng;population;density;source;military;incorporated;timezone;ranking;id
Revere;Revere;MA;Massachusetts;25025;Suffolk;42,4189;-71,004;53400;3614;shape;FALSE;TRUE;America/New_York;2;1840000457
Hoboken;Hoboken;NJ;New Jersey;34017;Hudson;40,7452;-74,0281;53283;16455;shape;FALSE;TRUE;America/New_York;2;1840003599
West New York;West New York;NJ;New Jersey;34017;Hudson;40,7857;-74,0094;52778;20495;shape;FALSE;TRUE;America/New_York;2;1840001035
Oak Park;Oak Park;IL;Illinois;17031;Cook;41,8872;-87,7899;52102;4280;shape;FALSE;TRUE;America/Chicago;2;1840011307
Placentia;Placentia;CA;California;06059;Orange;33,8807;-117,8553;52049;3039;shape;FALSE;TRUE;America/Los_Angeles;2;1840020583
Perth Amboy;Perth Amboy;NJ;New Jersey;34023;Middlesex;40,5202;-74,2724;51589;4272;shape;FALSE;TRUE;America/New_York;2;1840001340
Levittown;Levittown;NY;New York;36059;Nassau;40,7241;-73,5125;51266;2905;shape;FALSE;FALSE;America/New_York;2;1840005270
Wheaton;Wheaton;MD;Maryland;24031;Montgomery;39,0492;-77,0573;51191;2865;shape;FALSE;FALSE;America/New_York;2;1840031295
Country Club;Country Club;FL;Florida;12086;Miami-Dade;25,9407;-80,3102;50436;4661;shape;FALSE;FALSE;America/New_York;2;1840029029
Aliso Viejo;Aliso Viejo;CA;California;06059;Orange;33,5792;-117,7289;50385;2808;shape;FALSE;TRUE;America/Los_Angeles;2;1840019321
Plainfield;Plainfield;NJ;New Jersey;34039;Union;40,6154;-74,4157;50252;3255;shape;FALSE;TRUE;America/New_York;2;1840001090
Lakewood;Lakewood;OH;Ohio;39035;Cuyahoga;41,4822;-81,8008;50002;3483;shape;FALSE;TRUE;America/New_York;2;1840000608
North Bethesda;North Bethesda;MD;Maryland;24031;Montgomery;39,0393;-77,1191;49719;2163;shape;FALSE;FALSE;America/New_York;2;1840031494
Cerritos;Cerritos;CA;California;06037;Los Angeles;33,8678;-118,0686;49388;2185;shape;FALSE;TRUE;America/Los_Angeles;2;1840019215
Cypress;Cypress;CA;California;06059;Orange;33,8171;-118,0386;49137;2868;shape;FALSE;TRUE;America/Los_Angeles;2;1840019327
Florin;Florin;CA;California;06067;Sacramento;38,4832;-121,4043;48839;2164;shape;FALSE;FALSE;America/Los_Angeles;2;1840017581
North Highlands;North Highlands;CA;California;06067;Sacramento;38,6713;-121,3721;48660;2132;shape;FALSE;FALSE;America/Los_Angeles;2;1840018841
Antelope;Antelope;CA;California;06067;Sacramento;38,7153;-121,361;48468;2737;shape;FALSE;FALSE;America/Los_Angeles;2;1840022490
University;University;FL;Florida;12057;Hillsborough;28,0771;-82,4335;48339;2948;shape;FALSE;TRUE;America/New_York;2;1840073852
La Mirada;La Mirada;CA;California;06037;Los Angeles;33,9025;-118,0093;48260;2382;shape;FALSE;TRUE;America/Los_Angeles;2;1840020512
Covina;Covina;CA;California;06037;Los Angeles;34,0903;-117,8818;47787;2622;shape;FALSE;TRUE;America/Los_Angeles;2;1840019241
Everett;Everett;MA;Massachusetts;25017;Middlesex;42,4064;-71,0545;46275;5230;shape;FALSE;TRUE;America/New_York;2;1840000425
Oakland Park;Oakland Park;FL;Florida;12011;Broward;26,178;-80,1528;44950;2303;shape;FALSE;TRUE;America/New_York;2;1840015139
San Bruno;San Bruno;CA;California;06081;San Mateo;37,6256;-122,4313;44663;3141;shape;FALSE;TRUE;America/Los_Angeles;2;1840021549
Whitney;Whitney;NV;Nevada;32003;Clark;36,1008;-115,0379;44488;2522;shape;FALSE;FALSE;America/Los_Angeles;2;1840033834
Hackensack;Hackensack;NJ;New Jersey;34003;Bergen;40,8891;-74,0462;44266;4077;shape;FALSE;TRUE;America/New_York;2;1840003556
North Lauderdale;North Lauderdale;FL;Florida;12011;Broward;26,2113;-80,2209;44189;3691;shape;FALSE;TRUE;America/New_York;2;1840015138
Cleveland Heights;Cleveland Heights;OH;Ohio;39035;Cuyahoga;41,5113;-81,5636;44176;2114;shape;FALSE;TRUE;America/New_York;2;1840000597
Concord;Concord;NH;New Hampshire;33013;Merrimack;43,2305;-71,5595;43503;262;shape;FALSE;TRUE;America/New_York;2;1840002747
Salem;Salem;MA;Massachusetts;25009;Essex;42,5129;-70,9021;43350;2018;shape;FALSE;TRUE;America/New_York;2;1840000410
Freeport;Freeport;NY;New York;36059;Nassau;40,6515;-73,585;42993;3625;shape;FALSE;TRUE;America/New_York;2;1840005288
Campbell;Campbell;CA;California;06085;Santa Clara;37,2802;-121,9539;42891;2723;shape;FALSE;TRUE;America/Los_Angeles;2;1840018949
North Miami Beach;North Miami Beach;FL;Florida;12086;Miami-Dade;25,9302;-80,1659;42824;3413;shape;FALSE;TRUE;America/New_York;2;1840015155
Jefferson City;Jefferson City;MO;Missouri;29051;Cole;38,5676;-92,1759;42670;456;shape;FALSE;TRUE;America/Chicago;2;1840008615
Rohnert Park;Rohnert Park;CA;California;06097;Sonoma;38,3479;-122,6965;42559;2255;shape;FALSE;TRUE;America/Los_Angeles;2;1840020243
Hicksville;Hicksville;NY;New York;36059;Nassau;40,7637;-73,5245;42468;2414;shape;FALSE;FALSE;America/New_York;2;1840005266
Annandale;Annandale;VA;Virginia;51059;Fairfax;38,8324;-77,196;42240;2078;shape;FALSE;FALSE;America/New_York;2;1840006011
Bell Gardens;Bell Gardens;CA;California;06037;Los Angeles;33,9663;-118,155;41770;6558;shape;FALSE;TRUE;America/Los_Angeles;2;1840019229
Trujillo Alto;Trujillo Alto;PR;Puerto Rico;72139;Trujillo Alto;18,3599;-66,0096;41659;2173;shape;FALSE;FALSE;America/Puerto_Rico;2;1630023656
Woonsocket;Woonsocket;RI;Rhode Island;44007;Providence;42,001;-71,4993;41616;2074;shape;FALSE;TRUE;America/New_York;2;1840003290
Greenacres;Greenacres;FL;Florida;12099;Palm Beach;26,627;-80,1371;41242;2681;shape;FALSE;TRUE;America/New_York;2;1840036057
Wilkes-Barre;Wilkes-Barre;PA;Pennsylvania;42079;Luzerne;41,2469;-75,876;40805;2300;shape;FALSE;TRUE;America/New_York;2;1840000777
San Gabriel;San Gabriel;CA;California;06037;Los Angeles;34,0949;-118,099;40108;3737;shape;FALSE;TRUE;America/Los_Angeles;2;1840021862
Montclair;Montclair;CA;California;06071;San Bernardino;34,0715;-117,6981;40041;2795;shape;FALSE;TRUE;America/Los_Angeles;2;1840020408
Chelsea;Chelsea;MA;Massachusetts;25025;Suffolk;42,3959;-71,0325;39878;6939;shape;FALSE;TRUE;America/New_York;2;1840000456
Hallandale Beach;Hallandale Beach;FL;Florida;12011;Broward;25,9854;-80,1423;39782;3646;shape;FALSE;TRUE;America/New_York;2;1840014237
La Puente;La Puente;CA;California;06037;Los Angeles;34,0323;-117,9533;39780;4415;shape;FALSE;TRUE;America/Los_Angeles;2;1840020513
Keizer;Keizer;OR;Oregon;41047;Marion;45,0028;-123,0243;39408;2117;shape;FALSE;TRUE;America/Los_Angeles;2;1840018581
Annapolis;Annapolis;MD;Maryland;24003;Anne Arundel;38,9706;-76,5047;39321;2106;shape;FALSE;TRUE;America/New_York;2;1840005928
Northglenn;Northglenn;CO;Colorado;08001;Adams;39,9108;-104,9783;39201;2056;shape;FALSE;TRUE;America/Denver;2;1840020192
Culver City;Culver City;CA;California;06037;Los Angeles;34,0058;-118,3968;38913;2939;shape;FALSE;TRUE;America/Los_Angeles;2;1840019243
Mission Bend;Mission Bend;TX;Texas;48157;Fort Bend;29,6948;-95,6658;38693;3212;shape;FALSE;FALSE;America/Chicago;2;1840019643
Stanton;Stanton;CA;California;06059;Orange;33,8003;-117,9935;38317;4770;shape;FALSE;TRUE;America/Los_Angeles;2;1840021966
Waipahu;Waipahu;HI;Hawaii;15003;Honolulu;21,3859;-158,0101;38276;5518;shape;FALSE;FALSE;Pacific/Honolulu;2;1840023258
Kendall West;Kendall West;FL;Florida;12086;Miami-Dade;25,7065;-80,4388;38029;5335;shape;FALSE;TRUE;America/New_York;2;1840035805
East Meadow;East Meadow;NY;New York;36059;Nassau;40,7197;-73,5604;37992;2327;shape;FALSE;FALSE;America/New_York;2;1840005236
Fort Lee;Fort Lee;NJ;New Jersey;34003;Bergen;40,8509;-73,9713;37843;5803;shape;FALSE;TRUE;America/New_York;2;1840003552
Hanover Park;Hanover Park;IL;Illinois;17043;DuPage;41,9818;-88,1446;37811;2273;shape;FALSE;TRUE;America/Chicago;2;1840011251
Egypt Lake-Leto;Egypt Lake-Leto;FL;Florida;12057;Hillsborough;28,0177;-82,5062;37775;2468;shape;FALSE;TRUE;America/New_York;2;1840073269
Valley Stream;Valley Stream;NY;New York;36059;Nassau;40,6647;-73,7043;37489;4162;shape;FALSE;TRUE;America/New_York;2;1840005331
Park Ridge;Park Ridge;IL;Illinois;17031;Cook;42,0125;-87,8436;37431;2039;shape;FALSE;TRUE;America/Chicago;2;1840009183
La Presa;La Presa;CA;California;06073;San Diego;32,711;-117,0027;37410;2627;shape;FALSE;FALSE;America/Los_Angeles;2;1840018023
Aventura;Aventura;FL;Florida;12086;Miami-Dade;25,9566;-80,1371;37151;5416;shape;FALSE;TRUE;America/New_York;2;1840014243
Richmond West;Richmond West;FL;Florida;12086;Miami-Dade;25,6105;-80,4297;37123;3435;shape;FALSE;TRUE;America/New_York;2;1840073270
Lincoln Park;Lincoln Park;MI;Michigan;26163;Wayne;42,2432;-83,1811;36525;2416;shape;FALSE;TRUE;America/Detroit;2;1840003984
Kearns;Kearns;UT;Utah;49035;Salt Lake;40,6519;-112,0095;36457;3039;shape;FALSE;TRUE;America/Denver;2;1840017500
Winchester;Winchester;NV;Nevada;32003;Clark;36,1365;-115,137;36302;2826;shape;FALSE;FALSE;America/Los_Angeles;2;1840033770
Richfield;Richfield;MN;Minnesota;27053;Hennepin;44,8763;-93,2829;36253;2065;shape;FALSE;TRUE;America/Chicago;2;1840008930
Elmont;Elmont;NY;New York;36059;Nassau;40,7033;-73,7078;36245;4104;shape;FALSE;FALSE;America/New_York;2;1840005226
Lauderdale Lakes;Lauderdale Lakes;FL;Florida;12011;Broward;26,1682;-80,2017;36063;3782;shape;FALSE;TRUE;America/New_York;2;1840015145
Watertown Town;Watertown Town;MA;Massachusetts;25017;Middlesex;42,37;-71,1774;35749;3451;shape;FALSE;TRUE;America/New_York;2;1840031198
Foothill Farms;Foothill Farms;CA;California;06067;Sacramento;38,6867;-121,3475;35711;3282;shape;FALSE;FALSE;America/Los_Angeles;2;1840017582
Temple City;Temple City;CA;California;06037;Los Angeles;34,1022;-118,0579;35699;3442;shape;FALSE;TRUE;America/Los_Angeles;2;1840021872
South Miami Heights;South Miami Heights;FL;Florida;12086;Miami-Dade;25,5886;-80,3862;35683;2807;shape;FALSE;FALSE;America/New_York;2;1840014240
West Hollywood;West Hollywood;CA;California;06037;Los Angeles;34,0883;-118,3719;35506;7262;shape;FALSE;TRUE;America/Los_Angeles;2;1840028098
Bell;Bell;CA;California;06037;Los Angeles;33,9801;-118,1798;35301;5434;shape;FALSE;TRUE;America/Los_Angeles;2;1840019228
Westmont;Westmont;CA;California;06037;Los Angeles;33,9417;-118,3018;35188;7355;shape;FALSE;FALSE;America/Los_Angeles;2;1840028408
Buenaventura Lakes;Buenaventura Lakes;FL;Florida;12097;Osceola;28,3349;-81,3539;35117;2431;shape;FALSE;FALSE;America/New_York;2;1840028974
Manhattan Beach;Manhattan Beach;CA;California;06037;Los Angeles;33,8894;-118,3967;35064;3441;shape;FALSE;TRUE;America/Los_Angeles;2;1840020496
Englewood;Englewood;CO;Colorado;08005;Arapahoe;39,6468;-104,9942;34840;2049;shape;FALSE;TRUE;America/Denver;2;1840020211
Fair Oaks;Fair Oaks;VA;Virginia;51059;Fairfax;38,8653;-77,3586;34466;2665;shape;FALSE;FALSE;America/New_York;2;1840024568
Montgomery Village;Montgomery Village;MD;Maryland;24031;Montgomery;39,1788;-77,1954;34413;3422;shape;FALSE;FALSE;America/New_York;2;1840005834
Norristown;Norristown;PA;Pennsylvania;42091;Montgomery;40,1225;-75,3398;34392;3777;shape;FALSE;TRUE;America/New_York;2;1840003705
University City;University City;MO;Missouri;29189;St. Louis;38,6657;-90,3315;34336;2255;shape;FALSE;TRUE;America/Chicago;2;1840010739
Chillum;Chillum;MD;Maryland;24033;Prince George's;38,9666;-76,9791;34230;3919;shape;FALSE;FALSE;America/New_York;2;1840005948
Glendale Heights;Glendale Heights;IL;Illinois;17043;DuPage;41,9196;-88,0785;33863;2428;shape;FALSE;TRUE;America/Chicago;2;1840011406
Chester;Chester;PA;Pennsylvania;42045;Delaware;39,8456;-75,3718;33855;2704;shape;FALSE;TRUE;America/New_York;2;1840000690
Golden Glades;Golden Glades;FL;Florida;12086;Miami-Dade;25,9129;-80,2013;33843;2704;shape;FALSE;FALSE;America/New_York;2;1840029039
Dana Point;Dana Point;CA;California;06059;Orange;33,4733;-117,6967;33782;2010;shape;FALSE;TRUE;America/Los_Angeles;2;1840019328
Beverly Hills;Beverly Hills;CA;California;06037;Los Angeles;34,0786;-118,4021;33709;2280;shape;FALSE;TRUE;America/Los_Angeles;2;1840019231
Midvale;Midvale;UT;Utah;49035;Salt Lake;40,6148;-111,8927;33708;2200;shape;FALSE;TRUE;America/Denver;2;1840020158
Huntington Station;Huntington Station;NY;New York;36103;Suffolk;40,8446;-73,405;33612;2370;shape;FALSE;FALSE;America/New_York;2;1840005081
Long Beach;Long Beach;NY;New York;36059;Nassau;40,5887;-73,666;33475;5828;shape;FALSE;TRUE;America/New_York;2;1840000988
Foster City;Foster City;CA;California;06081;San Mateo;37,5553;-122,2659;33056;3370;shape;FALSE;TRUE;America/Los_Angeles;2;1840020302
Fair Lawn;Fair Lawn;NJ;New Jersey;34003;Bergen;40,9359;-74,1177;32986;2480;shape;FALSE;TRUE;America/New_York;2;1840003548
Baldwin;Baldwin;NY;New York;36059;Nassau;40,6511;-73,6075;32939;3091;shape;FALSE;FALSE;America/New_York;2;1840005228
Helena;Helena;MT;Montana;30049;Lewis and Clark;46,5965;-112,0202;32655;749;shape;FALSE;TRUE;America/Denver;2;1840019820
Uniondale;Uniondale;NY;New York;36059;Nassau;40,7176;-73,5947;32621;2205;shape;FALSE;FALSE;America/New_York;2;1840005279
Lawndale;Lawndale;CA;California;06037;Los Angeles;33,8884;-118,3531;32533;6369;shape;FALSE;TRUE;America/Los_Angeles;2;1840020517
Spring Valley;Spring Valley;NY;New York;36087;Rockland;41,1151;-74,0486;32295;6201;shape;FALSE;TRUE;America/New_York;2;1840004986
West Little River;West Little River;FL;Florida;12086;Miami-Dade;25,8571;-80,2367;32293;2718;shape;FALSE;FALSE;America/New_York;2;1840029096
College Park;College Park;MD;Maryland;24033;Prince George's;38,996;-76,9337;32221;2217;shape;FALSE;TRUE;America/New_York;2;1840005971
Eastpointe;Eastpointe;MI;Michigan;26099;Macomb;42,4657;-82,9461;32221;2412;shape;FALSE;TRUE;America/Detroit;2;1840002420
Juneau;Juneau;AK;Alaska;02110;Juneau;58,4546;-134,1739;32099;4;shape;FALSE;TRUE;America/Juneau;2;1840023306
Bay Shore;Bay Shore;NY;New York;36103;Suffolk;40,7288;-73,2495;31819;2163;shape;FALSE;FALSE;America/New_York;2;1840005017
Garfield;Garfield;NJ;New Jersey;34003;Bergen;40,8791;-74,1085;31722;5801;shape;FALSE;TRUE;America/New_York;2;1840003554
Franklin Square;Franklin Square;NY;New York;36059;Nassau;40,7002;-73,6775;31537;4228;shape;FALSE;FALSE;America/New_York;2;1840005256
West Falls Church;West Falls Church;VA;Virginia;51059;Fairfax;38,8648;-77,1878;31262;2418;shape;FALSE;FALSE;America/New_York;2;1840006117
Miami Lakes;Miami Lakes;FL;Florida;12086;Miami-Dade;25,9125;-80,3214;31021;2117;shape;FALSE;TRUE;America/New_York;2;1840017275
San Pablo;San Pablo;CA;California;06013;Contra Costa;37,9629;-122,3426;30959;4554;shape;FALSE;TRUE;America/Los_Angeles;2;1840021529
Sterling;Sterling;VA;Virginia;51107;Loudoun;39,0052;-77,405;30872;2185;shape;FALSE;FALSE;America/New_York;2;1840024508
Ithaca;Ithaca;NY;New York;36109;Tompkins;42,4442;-76,5032;30715;2200;shape;FALSE;TRUE;America/New_York;2;1840000442
Parkville;Parkville;MD;Maryland;24005;Baltimore;39,3832;-76,5519;30459;2744;shape;FALSE;FALSE;America/New_York;2;1840005685
Long Branch;Long Branch;NJ;New Jersey;34025;Monmouth;40,2965;-73,9915;30424;2292;shape;FALSE;TRUE;America/New_York;2;1840003673
Golden Gate;Golden Gate;FL;Florida;12021;Collier;26,1844;-81,7031;30376;3003;shape;FALSE;FALSE;America/New_York;2;1840014228
Santa Paula;Santa Paula;CA;California;06111;Ventura;34,3545;-119,0656;30297;2115;shape;FALSE;TRUE;America/Los_Angeles;2;1840021842
San Lorenzo;San Lorenzo;CA;California;06001;Alameda;37,6733;-122,1332;30117;3817;shape;FALSE;FALSE;America/Los_Angeles;2;1840018912
Burlingame;Burlingame;CA;California;06081;San Mateo;37,5859;-122,3667;30071;2642;shape;FALSE;TRUE;America/Los_Angeles;2;1840018925
East Niles;East Niles;CA;California;06029;Kern;35,3683;-118,9225;29885;2114;shape;FALSE;FALSE;America/Los_Angeles;2;1840150304
Oceanside;Oceanside;NY;New York;36059;Nassau;40,6328;-73,6364;29850;2337;shape;FALSE;FALSE;America/New_York;2;1840005246
Rahway;Rahway;NJ;New Jersey;34039;Union;40,6077;-74,2807;29691;2942;shape;FALSE;TRUE;America/New_York;2;1840001091
San Carlos;San Carlos;CA;California;06081;San Mateo;37,4982;-122,2677;29647;2115;shape;FALSE;TRUE;America/Los_Angeles;2;1840021550
Suisun City;Suisun City;CA;California;06095;Solano;38,2473;-122,0091;29459;2839;shape;FALSE;TRUE;America/Los_Angeles;2;1840028115
East Palo Alto;East Palo Alto;CA;California;06081;San Mateo;37,4671;-122,1352;29448;4497;shape;FALSE;TRUE;America/Los_Angeles;2;1840020301
Oak Park;Oak Park;MI;Michigan;26125;Oakland;42,4649;-83,1824;29446;2208;shape;FALSE;TRUE;America/Detroit;2;1840002424
Port Chester;Port Chester;NY;New York;36119;Westchester;41,0051;-73,668;29210;4844;shape;FALSE;TRUE;America/New_York;2;1840004941
Burbank;Burbank;IL;Illinois;17031;Cook;41,7444;-87,7686;28447;2634;shape;FALSE;TRUE;America/Chicago;2;1840007022
Englewood;Englewood;NJ;New Jersey;34003;Bergen;40,8917;-73,9736;28390;2225;shape;FALSE;TRUE;America/New_York;2;1840003546
Melrose;Melrose;MA;Massachusetts;25017;Middlesex;42,4556;-71,059;28054;2312;shape;FALSE;TRUE;America/New_York;2;1840000432
Middletown;Middletown;NY;New York;36071;Orange;41,4459;-74,4236;28018;2038;shape;FALSE;TRUE;America/New_York;2;1840000585
Drexel Hill;Drexel Hill;PA;Pennsylvania;42045;Delaware;39,9495;-75,3038;27925;3371;shape;FALSE;FALSE;America/New_York;2;1840005550
Reisterstown;Reisterstown;MD;Maryland;24005;Baltimore;39,455;-76,814;27804;2108;shape;FALSE;FALSE;America/New_York;2;1840005689
Frankfort;Frankfort;KY;Kentucky;21073;Franklin;38,1924;-84,8643;27705;724;shape;FALSE;TRUE;America/New_York;2;1840013210
Mililani Town;Mililani Town;HI;Hawaii;15003;Honolulu;21,4465;-158,0147;27459;2644;shape;FALSE;FALSE;Pacific/Honolulu;2;1840023249
Bergenfield;Bergenfield;NJ;New Jersey;34003;Bergen;40,9236;-73,9982;27375;3639;shape;FALSE;TRUE;America/New_York;2;1840000893
Imperial Beach;Imperial Beach;CA;California;06073;San Diego;32,5693;-117,118;27334;2459;shape;FALSE;TRUE;America/Los_Angeles;2;1840019353
Easton;Easton;PA;Pennsylvania;42095;Northampton;40,6858;-75,2209;27274;2470;shape;FALSE;TRUE;America/New_York;2;1840000970
Maywood;Maywood;CA;California;06037;Los Angeles;33,9886;-118,1877;27127;8938;shape;FALSE;TRUE;America/Los_Angeles;2;1840020497
Belmont;Belmont;CA;California;06081;San Mateo;37,5154;-122,2953;26963;2248;shape;FALSE;TRUE;America/Los_Angeles;2;1840018924
Lindenhurst;Lindenhurst;NY;New York;36103;Suffolk;40,6858;-73,371;26885;2770;shape;FALSE;TRUE;America/New_York;2;1840005122
Lemon Grove;Lemon Grove;CA;California;06073;San Diego;32,7331;-117,0344;26739;2661;shape;FALSE;TRUE;America/Los_Angeles;2;1840020621
Leisure City;Leisure City;FL;Florida;12086;Miami-Dade;25,4935;-80,4363;26708;3161;shape;FALSE;FALSE;America/New_York;2;1840014245
Ewa Gentry;Ewa Gentry;HI;Hawaii;15003;Honolulu;21,3344;-158,0262;26358;4780;shape;FALSE;FALSE;Pacific/Honolulu;2;1840029577
West Whittier-Los Nietos;West Whittier-Los Nietos;CA;California;06037;Los Angeles;33,9759;-118,0689;26121;4001;shape;FALSE;TRUE;America/Los_Angeles;2;1840074745
Terrytown;Terrytown;LA;Louisiana;22051;Jefferson;29,9014;-90,0279;26044;2744;shape;FALSE;FALSE;America/Chicago;2;1840013990
Cloverleaf;Cloverleaf;TX;Texas;48201;Harris;29,7882;-95,1724;25955;3260;shape;FALSE;FALSE;America/Chicago;2;1840018248
Kiryas Joel;Kiryas Joel;NY;New York;36071;Orange;41,3411;-74,1667;25910;6843;shape;FALSE;TRUE;America/New_York;2;1840004872
Laurel;Laurel;MD;Maryland;24033;Prince George's;39,0949;-76,8622;25734;2063;shape;FALSE;TRUE;America/New_York;2;1840005976
Soledad;Soledad;CA;California;06053;Monterey;36,4432;-121,3426;25667;2221;shape;FALSE;TRUE;America/Los_Angeles;2;1840021635
Coral Terrace;Coral Terrace;FL;Florida;12086;Miami-Dade;25,7464;-80,3049;25529;2934;shape;FALSE;FALSE;America/New_York;2;1840029028
South Pasadena;South Pasadena;CA;California;06037;Los Angeles;34,1103;-118,1573;25478;2885;shape;FALSE;TRUE;America/Los_Angeles;2;1840021871
Cliffside Park;Cliffside Park;NJ;New Jersey;34003;Bergen;40,8222;-73,9879;25410;10264;shape;FALSE;TRUE;America/New_York;2;1840003537
Melrose Park;Melrose Park;IL;Illinois;17031;Cook;41,903;-87,8636;25404;2253;shape;FALSE;TRUE;America/Chicago;2;1840011296
El Cerrito;El Cerrito;CA;California;06013;Contra Costa;37,9196;-122,3025;25280;2658;shape;FALSE;TRUE;America/Los_Angeles;2;1840020275
Suitland;Suitland;MD;Maryland;24033;Prince George's;38,8492;-76,9225;25273;2298;shape;FALSE;FALSE;America/New_York;2;1840031466
Tysons;Tysons;VA;Virginia;51059;Fairfax;38,9215;-77,2273;25230;2283;shape;FALSE;FALSE;America/New_York;2;1840006040
Palm Springs;Palm Springs;FL;Florida;12099;Palm Beach;26,6348;-80,0969;25168;2309;shape;FALSE;TRUE;America/New_York;2;1840018308
University Park;University Park;TX;Texas;48113;Dallas;32,8506;-96,7937;25027;2621;shape;FALSE;TRUE;America/Chicago;2;1840022055
South Bradenton;South Bradenton;FL;Florida;12081;Manatee;27,4612;-82,5822;24885;2132;shape;FALSE;FALSE;America/New_York;2;1840029076
Decatur;Decatur;GA;Georgia;13089;DeKalb;33,7711;-84,2963;24814;2084;shape;FALSE;TRUE;America/New_York;2;1840014777
Ives Estates;Ives Estates;FL;Florida;12086;Miami-Dade;25,9632;-80,183;24732;3747;shape;FALSE;FALSE;America/New_York;2;1840028705
